YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,PRECTOTCORR
2023,5,20,8.55,25.19,16.3,0.06
2023,5,21,8.89,25.38,16.47,0.08
2023,5,22,12.25,25.78,17.88,0.02
2023,5,23,11.37,25.9,18.37,0.0
2023,5,24,11.25,26.03,18.27,0.03
2023,5,25,12.94,26.32,18.82,0.01
2023,5,26,13.65,26.83,19.15,0.0
2023,5,27,12.58,27.34,19.79,0.02
2023,5,28,14.49,25.32,19.45,0.38
2023,5,29,14.73,24.97,18.86,0.11
2023,5,30,14.26,22.44,17.82,8.21
2023,5,31,16.21,22.76,18.24,22.89
2023,6,1,13.53,22.97,17.42,0.55
2023,6,2,12.61,23.73,17.2,0.05
2023,6,3,11.54,24.78,16.88,0.09
2023,6,4,9.85,24.95,17.17,0.04
2023,6,5,9.6,24.17,16.3,0.06
2023,6,6,11.62,23.9,16.71,0.17
2023,6,7,9.23,24.52,16.56,0.05
2023,6,8,9.77,25.3,17.14,0.04
2023,6,9,10.94,26.02,17.57,0.03
2023,6,10,11.19,26.71,18.05,0.02
2023,6,11,12.26,27.63,18.78,0.01
2023,6,12,12.97,28.05,19.8,0.02
2023,6,13,14.45,24.45,18.45,5.04
2023,6,14,13.96,21.88,17.22,20.18
2023,6,15,15.64,19.47,17.11,19.09
2023,6,16,9.65,19.52,14.17,3.27
2023,6,17,6.09,18.41,11.18,0.07
2023,6,18,6.1,19.55,12.28,0.05
2023,6,19,9.19,21.87,13.75,0.06
2023,6,20,7.56,23.64,14.54,0.06
2023,6,21,8.76,24.12,15.88,0.03
2023,6,22,9.91,24.42,16.35,0.0
2023,6,23,10.42,25.23,17.38,0.01
2023,6,24,11.87,25.62,17.91,0.0
2023,6,25,11.27,26.12,18.24,0.03
2023,6,26,10.56,26.23,17.84,0.01
2023,6,27,10.47,25.84,17.76,0.02
2023,6,28,10.54,26.27,17.82,0.02
2023,6,29,11.37,25.13,18.05,0.01
2023,6,30,12.29,24.99,17.55,0.02
2023,7,1,12.27,25.33,17.52,0.0
2023,7,2,12.44,24.9,17.43,0.04
2023,7,3,12.56,23.31,16.75,0.01
2023,7,4,9.55,23.18,15.18,0.02
2023,7,5,8.09,24.38,15.41,0.06
2023,7,6,8.91,24.59,15.91,0.0
2023,7,7,8.21,25.56,16.46,0.01
2023,7,8,10.28,27.59,18.09,0.02
2023,7,9,15.48,24.12,18.53,4.58
2023,7,10,13.46,27.55,19.51,0.7
2023,7,11,14.27,28.94,21.22,0.04
2023,7,12,13.25,29.12,20.85,0.07
2023,7,13,15.7,26.46,20.16,0.06
2023,7,14,8.7,20.09,14.42,0.33
2023,7,15,8.3,23.69,14.15,0.0
2023,7,16,8.51,25.73,15.86,0.0
2023,7,17,12.99,26.86,18.9,0.2
2023,7,18,14.54,27.59,20.15,0.02
2023,7,19,12.98,25.4,18.01,0.0
2023,7,20,12.03,26.79,18.35,0.0
2023,7,21,11.87,26.89,18.77,0.0
2023,7,22,11.42,26.34,18.3,0.0
2023,7,23,11.56,27.12,18.86,0.0
2023,7,24,12.17,27.84,19.55,0.0
2023,7,25,12.97,27.08,20.22,0.0
2023,7,26,15.01,29.06,21.4,0.0
2023,7,27,13.59,29.32,21.3,0.0
2023,7,28,14.24,29.86,20.85,0.14
2023,7,29,15.12,25.35,19.14,0.05
2023,7,30,12.04,26.26,17.57,0.0
2023,7,31,11.96,27.62,18.25,0.0
2023,8,1,10.42,28.95,18.7,0.01
2023,8,2,11.22,30.12,20.33,0.02
2023,8,3,11.74,30.44,20.38,0.0
2023,8,4,10.74,29.36,19.1,0.0
2023,8,5,12.47,30.21,20.13,0.0
2023,8,6,10.91,31.92,20.27,0.0
2023,8,7,13.26,32.1,22.1,0.0
2023,8,8,15.6,29.34,21.04,0.01
2023,8,9,13.52,30.85,20.92,0.07
2023,8,10,15.55,32.32,23.01,0.01
2023,8,11,15.78,33.76,23.67,0.08
2023,8,12,15.88,34.15,24.54,0.12
2023,8,13,15.75,28.4,20.83,2.19
2023,8,14,14.48,30.51,20.85,0.01
2023,8,15,15.5,29.37,21.79,0.16
2023,8,16,16.28,28.7,22.06,0.1
2023,8,17,16.1,30.51,22.93,0.0
2023,8,18,15.87,32.27,23.46,0.01
2023,8,19,16.46,30.98,23.26,0.16
2023,8,20,16.47,29.6,22.29,0.13
2023,8,21,15.57,30.39,22.29,0.01
2023,8,22,14.9,33.06,23.85,0.0
2023,8,23,17.23,35.29,25.38,0.0
2023,8,24,20.59,34.88,26.74,0.62
2023,8,25,19.68,32.13,25.21,3.21
2023,8,26,14.6,21.63,17.42,7.58
2023,8,27,12.79,17.82,14.78,1.32
2023,8,28,12.06,24.32,16.51,0.86
2023,8,29,12.13,24.77,17.48,0.13
2023,8,30,13.71,28.19,19.55,0.03
2023,8,31,13.61,29.85,20.64,0.0
2023,9,1,12.48,32.19,21.95,0.0
2023,9,2,18.52,34.31,25.78,1.16
2023,9,3,18.95,31.44,24.87,8.25
2023,9,4,20.31,35.67,27.07,2.67
2023,9,5,19.51,32.12,25.62,3.5
2023,9,6,15.77,30.11,21.19,0.09
2023,9,7,15.51,30.73,21.72,0.01
2023,9,8,15.4,32.84,23.66,0.01
2023,9,9,18.01,32.42,24.65,0.02
2023,9,10,17.06,33.06,24.47,0.01
2023,9,11,16.68,34.17,24.76,0.01
2023,9,12,16.43,33.92,24.82,0.0
2023,9,13,17.2,37.31,26.48,0.0
2023,9,14,17.95,26.7,23.69,5.81
2023,9,15,11.54,28.7,19.29,0.08
2023,9,16,12.0,34.05,22.13,0.21
2023,9,17,17.23,36.23,26.88,0.06
2023,9,18,20.48,35.39,27.69,1.3
2023,9,19,20.13,36.54,27.93,0.01
2023,9,20,18.0,36.48,26.86,0.01
2023,9,21,18.2,36.92,27.0,0.0
2023,9,22,20.75,38.47,28.98,0.0
2023,9,23,20.44,38.7,29.06,0.0
2023,9,24,20.69,40.02,30.12,0.0
2023,9,25,23.16,37.36,30.11,0.02
2023,9,26,21.17,40.4,30.19,0.58
2023,9,27,24.22,38.44,30.34,7.9
2023,9,28,16.01,28.42,21.7,6.82
2023,9,29,15.43,28.65,21.45,0.01
2023,9,30,16.55,35.81,25.24,5.67
2023,10,1,20.57,30.06,24.3,16.32
2023,10,2,17.71,32.5,24.28,2.05
2023,10,3,18.46,33.4,25.47,0.24
2023,10,4,21.29,35.57,27.68,6.85
2023,10,5,21.76,36.96,28.5,2.25
2023,10,6,20.2,35.59,27.11,2.94
2023,10,7,22.85,35.24,28.12,37.41
2023,10,8,17.36,31.24,24.48,14.91
2023,10,9,20.56,27.72,23.85,27.42
2023,10,10,16.07,29.67,22.01,0.07
2023,10,11,16.16,34.05,24.32,0.76
2023,10,12,19.13,35.63,26.79,5.89
2023,10,13,17.53,28.26,22.01,11.12
2023,10,14,16.18,28.19,21.01,0.02
2023,10,15,17.41,32.62,24.14,0.01
2023,10,16,18.82,34.13,26.19,6.71
2023,10,17,21.05,32.83,26.14,1.15
2023,10,18,20.21,30.62,24.71,1.23
2023,10,19,16.87,31.09,23.0,0.06
2023,10,20,16.6,31.17,22.95,0.17
2023,10,21,15.95,32.36,23.22,0.0
2023,10,22,15.46,34.24,23.87,0.0
2023,10,23,17.59,36.83,26.42,0.0
2023,10,24,21.63,37.1,28.47,0.87
2023,10,25,22.46,32.61,26.47,4.55
2023,10,26,19.19,32.01,25.16,8.13
2023,10,27,18.81,30.46,24.31,11.1
2023,10,28,20.08,34.23,26.22,1.55
2023,10,29,20.33,29.56,24.56,12.59
2023,10,30,20.33,34.45,26.94,0.92
2023,10,31,22.67,32.53,26.98,11.81
2023,11,1,19.96,30.27,24.33,0.7
2023,11,2,17.22,32.18,24.25,0.46
2023,11,3,20.43,35.61,27.37,3.26
2023,11,4,19.01,30.88,24.23,9.19
2023,11,5,13.21,30.72,21.67,0.01
2023,11,6,13.14,31.61,21.36,0.0
2023,11,7,13.96,34.08,23.02,0.0
2023,11,8,15.36,35.31,25.35,0.24
2023,11,9,19.79,36.73,28.32,0.22
2023,11,10,20.97,35.24,28.37,2.33
2023,11,11,20.27,37.99,28.7,0.1
2023,11,12,22.14,38.9,30.34,0.0
2023,11,13,22.63,39.94,31.33,0.0
2023,11,14,24.9,41.25,32.22,0.31
2023,11,15,21.6,40.33,30.2,1.57
2023,11,16,21.76,38.96,30.35,7.76
2023,11,17,23.33,40.38,31.54,0.02
2023,11,18,24.04,39.44,31.18,2.45
2023,11,19,22.45,35.79,28.76,27.86
2023,11,20,19.36,28.44,23.37,2.22
2023,11,21,19.04,33.74,26.09,0.28
2023,11,22,23.28,32.13,27.37,3.93
2023,11,23,21.31,33.65,27.13,3.6
2023,11,24,19.37,29.39,23.77,12.68
2023,11,25,16.2,30.23,22.02,0.19
2023,11,26,16.73,29.31,22.56,0.02
2023,11,27,19.03,28.53,24.0,8.81
2023,11,28,20.2,31.75,25.58,17.41
2023,11,29,20.59,30.2,24.63,17.16
2023,11,30,19.93,32.42,26.07,0.28
2023,12,1,21.32,34.09,27.84,0.08
2023,12,2,20.86,35.3,27.96,0.03
2023,12,3,21.17,35.79,28.24,0.42
2023,12,4,20.88,34.96,27.91,3.86
2023,12,5,21.75,32.29,26.7,12.02
2023,12,6,21.09,33.33,27.0,2.43
2023,12,7,22.42,34.73,28.05,4.35
2023,12,8,22.66,33.09,27.42,1.15
2023,12,9,19.26,33.0,25.51,0.09
2023,12,10,18.85,32.5,24.93,1.34
2023,12,11,19.32,33.18,25.57,4.87
2023,12,12,18.2,33.03,25.06,0.1
2023,12,13,16.71,35.18,25.34,0.0
2023,12,14,17.96,37.27,27.05,0.0
2023,12,15,19.97,38.56,28.92,0.0
2023,12,16,21.84,37.66,29.42,0.19
2023,12,17,22.44,36.3,29.03,1.15
2023,12,18,21.14,37.0,28.5,2.03
2023,12,19,19.49,36.62,27.79,0.37
2023,12,20,19.04,34.21,26.39,0.18
2023,12,21,20.97,35.06,27.02,2.04
2023,12,22,21.44,33.77,27.32,16.67
2023,12,23,22.69,32.34,26.81,7.55
2023,12,24,21.98,33.88,27.16,1.0
2023,12,25,21.66,36.01,28.7,0.03
2023,12,26,22.79,34.74,28.53,5.0
2023,12,27,17.82,33.99,25.55,2.06
2023,12,28,17.33,35.96,26.43,0.0
2023,12,29,20.14,38.18,29.54,0.01
2023,12,30,22.94,33.67,27.44,1.38
2023,12,31,18.66,31.18,24.68,1.34
2024,1,1,19.55,34.2,26.25,0.19
2024,1,2,20.26,34.46,26.99,1.61
2024,1,3,20.87,34.17,26.84,10.58
2024,1,4,20.69,34.04,26.64,1.9
2024,1,5,19.56,34.01,26.32,0.1
2024,1,6,19.21,35.5,26.99,0.0
2024,1,7,19.84,36.29,28.42,0.29
2024,1,8,22.63,37.23,29.78,3.59
2024,1,9,21.65,36.96,29.03,1.6
2024,1,10,21.63,36.66,28.63,3.77
2024,1,11,22.84,34.01,27.48,5.0
2024,1,12,21.4,34.32,27.21,6.83
2024,1,13,21.46,29.2,24.61,10.26
2024,1,14,19.14,31.55,24.62,5.34
2024,1,15,21.56,33.17,26.85,2.17
2024,1,16,22.08,35.43,28.29,0.3
2024,1,17,22.14,37.45,29.72,0.19
2024,1,18,22.77,34.62,29.11,16.42
2024,1,19,23.3,32.18,27.69,4.48
2024,1,20,22.78,31.66,26.24,18.73
2024,1,21,21.84,30.84,25.45,2.79
2024,1,22,19.25,31.45,24.73,0.44
2024,1,23,19.79,26.68,22.3,14.41
2024,1,24,17.01,29.49,22.61,0.37
2024,1,25,16.76,29.71,22.18,0.64
2024,1,26,15.73,29.81,21.88,0.63
2024,1,27,16.98,32.21,23.87,1.77
2024,1,28,19.03,32.09,25.42,7.13
2024,1,29,19.86,34.4,27.1,1.39
2024,1,30,21.7,34.8,28.0,4.51
2024,1,31,22.3,33.4,27.63,3.62
2024,2,1,17.94,33.09,25.56,0.69
2024,2,2,19.09,33.35,25.28,2.05
2024,2,3,19.44,30.93,24.89,4.32
2024,2,4,20.73,30.3,24.86,1.25
2024,2,5,19.2,34.12,26.19,0.57
2024,2,6,20.74,32.36,26.51,0.61
2024,2,7,21.46,30.95,26.25,1.94
2024,2,8,19.76,35.59,27.44,0.13
2024,2,9,20.21,34.75,27.44,1.5
2024,2,10,21.67,35.0,27.75,0.45
2024,2,11,20.21,36.26,28.2,0.22
2024,2,12,22.13,34.72,28.14,1.76
2024,2,13,22.25,35.03,28.36,5.35
2024,2,14,22.34,28.39,25.56,14.68
2024,2,15,20.28,28.96,23.72,6.31
2024,2,16,19.16,31.71,24.32,0.37
2024,2,17,20.11,32.73,25.66,6.76
2024,2,18,19.87,30.39,24.54,4.08
2024,2,19,18.84,31.97,24.84,3.1
2024,2,20,19.29,31.9,25.45,2.85
2024,2,21,20.09,32.05,25.76,8.93
2024,2,22,19.81,32.97,26.21,1.93
2024,2,23,22.21,35.02,28.06,3.49
2024,2,24,21.73,31.83,26.68,5.57
2024,2,25,21.85,32.88,26.96,2.12
2024,2,26,20.83,34.23,26.77,0.43
2024,2,27,21.66,34.97,27.84,1.85
2024,2,28,23.27,35.78,29.08,0.1
2024,2,29,23.43,34.33,27.95,3.84
2024,3,1,22.5,34.03,27.68,3.68
2024,3,2,20.88,34.02,26.43,0.45
2024,3,3,18.43,35.35,26.12,0.09
2024,3,4,19.83,36.83,27.78,0.37
2024,3,5,21.16,36.08,27.92,6.04
2024,3,6,21.74,32.54,26.23,13.94
2024,3,7,20.55,33.9,26.38,0.73
2024,3,8,21.4,30.38,25.9,11.93
2024,3,9,22.03,32.66,26.53,9.39
2024,3,10,22.1,31.46,26.23,2.65
2024,3,11,20.44,32.56,25.64,0.25
2024,3,12,17.75,34.58,25.11,0.0
2024,3,13,19.14,35.22,26.25,0.31
2024,3,14,21.28,36.54,28.49,0.05
2024,3,15,21.89,37.28,29.64,0.03
2024,3,16,23.47,37.5,30.01,0.15
2024,3,17,23.69,37.09,29.86,3.99
2024,3,18,23.39,34.28,28.29,4.27
2024,3,19,23.62,33.5,27.89,1.08
2024,3,20,22.94,34.05,27.75,1.41
2024,3,21,23.19,36.07,28.96,1.22
2024,3,22,20.27,26.92,24.17,11.91
2024,3,23,18.87,26.55,21.54,3.68
2024,3,24,17.89,26.89,21.27,11.72
2024,3,25,18.62,30.59,23.9,2.07
2024,3,26,18.94,29.03,23.24,2.33
2024,3,27,19.43,25.31,21.56,12.83
2024,3,28,19.1,28.03,22.62,12.84
2024,3,29,19.04,29.05,23.62,2.27
2024,3,30,19.7,29.01,24.5,1.23
2024,3,31,18.69,31.61,24.82,0.25
2024,4,1,17.77,31.66,24.21,0.07
2024,4,2,19.66,31.74,24.99,0.31
2024,4,3,19.69,33.22,26.11,0.01
2024,4,4,19.85,34.48,26.67,0.09
2024,4,5,19.68,34.17,26.57,0.29
2024,4,6,18.48,33.33,24.82,0.1
2024,4,7,18.46,32.66,24.83,0.22
2024,4,8,19.44,32.75,25.42,0.77
2024,4,9,20.7,30.02,25.22,2.64
2024,4,10,19.07,32.78,25.42,0.71
2024,4,11,19.09,32.87,25.33,2.06
2024,4,12,18.98,32.64,24.81,0.48
2024,4,13,19.91,32.95,25.85,0.11
2024,4,14,20.88,26.13,23.83,0.64
2024,4,15,19.98,30.77,24.38,1.06
2024,4,16,20.23,32.14,25.47,5.28
2024,4,17,19.85,33.15,26.01,1.38
2024,4,18,17.97,27.72,22.76,2.9
2024,4,19,14.43,29.99,21.03,0.0
2024,4,20,14.33,31.53,21.81,0.0
2024,4,21,15.2,31.36,22.62,0.01
2024,4,22,14.28,31.31,22.66,0.04
2024,4,23,16.38,32.52,23.99,0.01
2024,4,24,17.62,33.63,24.95,0.0
2024,4,25,18.82,33.46,25.1,0.0
2024,4,26,18.79,33.71,25.6,0.0
2024,4,27,18.98,33.55,25.61,0.0
2024,4,28,18.5,33.83,25.82,0.0
2024,4,29,18.43,34.08,25.88,0.0
2024,4,30,18.49,33.85,26.02,0.0
2024,5,1,17.67,34.15,25.56,0.0
2024,5,2,17.73,34.46,25.47,0.0
2024,5,3,18.61,33.83,25.73,0.04
2024,5,4,18.06,34.63,25.63,0.01
2024,5,5,16.54,33.98,25.0,0.0
2024,5,6,17.3,33.73,24.24,0.01
2024,5,7,17.84,33.7,25.01,0.0
2024,5,8,18.94,33.41,25.46,0.0
2024,5,9,17.66,32.53,25.04,0.0
2024,5,10,18.4,33.01,24.89,0.0
2024,5,11,17.31,33.16,24.75,0.0
2024,5,12,17.04,33.21,24.25,0.0
2024,5,13,16.78,33.28,24.11,0.0
2024,5,14,17.86,30.99,23.64,0.02
2024,5,15,17.24,29.2,22.57,0.01
2024,5,16,16.11,31.87,23.51,0.02
2024,5,17,17.74,33.14,24.86,0.01
2024,5,18,17.07,33.33,24.85,0.0
2024,5,19,17.33,32.21,24.47,0.05
2024,5,20,18.44,31.53,24.27,0.05
2024,5,21,16.58,32.04,23.75,0.0
2024,5,22,17.07,31.68,23.62,0.0
2024,5,23,16.17,31.35,23.02,0.0
2024,5,24,17.27,32.22,22.86,0.97
2024,5,25,15.98,27.28,20.46,2.03
2024,5,26,14.58,19.86,17.06,21.59
2024,5,27,14.19,27.95,19.42,1.92
2024,5,28,14.9,25.34,18.71,0.98
2024,5,29,8.7,22.7,14.75,0.0
2024,5,30,9.58,23.26,14.59,0.09
2024,5,31,10.71,25.34,15.92,0.05
2024,6,1,9.28,27.54,17.11,0.01
2024,6,2,11.42,27.95,18.87,0.0
2024,6,3,14.11,27.95,20.39,0.0
2024,6,4,14.32,26.56,19.41,0.01
2024,6,5,13.34,27.97,19.29,0.08
2024,6,6,13.17,28.63,19.98,0.0
2024,6,7,13.29,29.25,20.36,0.0
2024,6,8,13.32,29.69,21.15,0.01
2024,6,9,13.69,30.42,21.22,0.04
2024,6,10,13.52,30.46,21.36,0.04
2024,6,11,13.09,29.86,21.13,0.01
2024,6,12,11.72,30.31,20.37,0.03
2024,6,13,12.79,29.8,20.03,0.01
2024,6,14,13.04,30.09,20.36,0.0
2024,6,15,14.9,30.47,21.68,0.0
2024,6,16,14.35,30.48,22.15,0.0
2024,6,17,13.4,29.76,20.44,0.0
2024,6,18,11.53,29.31,20.19,0.0
2024,6,19,12.33,30.46,21.01,0.01
2024,6,20,12.33,29.89,20.78,0.0
2024,6,21,11.54,29.47,19.79,0.0
2024,6,22,13.78,29.71,21.03,0.0
2024,6,23,15.43,30.59,22.19,0.01
2024,6,24,15.68,31.44,22.6,0.0
2024,6,25,15.28,29.1,21.77,0.02
2024,6,26,15.41,31.68,22.3,0.01
2024,6,27,16.05,29.2,22.56,0.01
2024,6,28,14.14,30.4,21.66,0.0
2024,6,29,15.74,29.94,22.54,0.23
2024,6,30,15.38,21.45,17.85,4.92
2024,7,1,12.14,26.04,17.4,1.98
2024,7,2,11.65,27.96,19.1,0.06
2024,7,3,13.34,28.62,21.14,0.06
2024,7,4,13.62,29.31,21.76,0.0
2024,7,5,13.02,29.21,20.88,0.0
2024,7,6,12.7,28.47,20.57,0.0
2024,7,7,12.96,30.24,20.34,0.0
2024,7,8,12.9,26.51,19.23,0.41
2024,7,9,14.73,26.45,18.77,11.36
2024,7,10,13.64,25.4,18.58,2.92
2024,7,11,15.23,29.8,20.89,0.05
2024,7,12,15.03,27.59,20.2,0.0
2024,7,13,14.53,26.95,19.52,0.01
2024,7,14,14.08,28.42,20.03,0.0
2024,7,15,13.25,26.93,19.16,0.0
2024,7,16,13.87,27.54,19.48,0.0
2024,7,17,13.86,27.86,19.62,0.01
2024,7,18,14.42,28.08,20.18,0.01
2024,7,19,12.23,28.22,18.5,0.02
2024,7,20,9.77,28.57,17.67,0.03
2024,7,21,10.13,29.15,18.0,0.01
2024,7,22,11.56,29.68,19.62,0.05
2024,7,23,10.18,29.49,18.68,0.01
2024,7,24,9.96,30.11,19.46,0.0
2024,7,25,11.66,29.24,20.3,0.01
2024,7,26,12.25,28.87,20.73,0.01
2024,7,27,14.05,29.36,21.08,0.02
2024,7,28,12.99,32.25,22.32,0.14
2024,7,29,15.34,31.61,22.87,0.07
2024,7,30,13.6,24.28,18.31,0.82
2024,7,31,12.46,29.99,19.97,0.02
2024,8,1,13.97,29.97,21.49,0.0
2024,8,2,13.67,29.81,21.08,0.02
2024,8,3,15.3,30.52,22.15,0.0
2024,8,4,15.78,30.1,22.46,0.0
2024,8,5,16.22,31.61,23.56,0.19
2024,8,6,15.86,31.6,23.5,0.01
2024,8,7,17.04,31.57,23.89,0.0
2024,8,8,16.2,33.14,24.04,0.03
2024,8,9,18.06,27.52,22.25,4.3
2024,8,10,11.78,19.68,15.13,13.73
2024,8,11,6.11,23.57,13.77,0.03
2024,8,12,7.02,24.59,14.98,0.02
2024,8,13,5.97,23.29,13.5,0.01
2024,8,14,7.32,26.78,14.76,0.0
2024,8,15,10.61,31.89,20.25,0.0
2024,8,16,14.13,33.57,23.09,0.0
2024,8,17,13.6,33.56,22.96,0.0
2024,8,18,14.1,34.38,23.85,0.0
2024,8,19,14.46,34.49,24.36,0.01
2024,8,20,18.45,34.59,26.07,0.0
2024,8,21,13.81,34.04,22.97,0.0
2024,8,22,14.92,34.48,23.76,0.0
2024,8,23,16.89,34.94,24.74,0.0
2024,8,24,16.22,33.77,24.07,0.52
2024,8,25,14.09,20.06,17.1,7.27
2024,8,26,8.1,22.64,14.52,0.38
2024,8,27,4.59,26.88,14.12,0.07
2024,8,28,8.32,30.75,17.59,0.01
2024,8,29,12.55,32.17,21.11,0.01
2024,8,30,14.36,33.19,23.38,0.01
2024,8,31,14.47,33.93,23.53,0.0
2024,9,1,14.67,35.42,23.93,0.0
2024,9,2,16.97,34.04,24.37,0.0
2024,9,3,17.52,35.37,25.28,0.0
2024,9,4,17.7,36.63,26.79,0.0
2024,9,5,18.32,37.04,26.7,0.0
2024,9,6,14.76,32.19,22.04,0.01
2024,9,7,15.52,36.59,24.95,0.1
2024,9,8,21.55,36.71,27.91,0.0
2024,9,9,19.88,35.98,27.15,0.01
2024,9,10,17.91,35.69,26.58,0.0
2024,9,11,17.62,36.6,26.93,0.06
2024,9,12,17.96,36.62,26.49,0.0
2024,9,13,17.58,36.16,26.17,0.0
2024,9,14,19.67,37.13,27.88,0.0
2024,9,15,19.15,33.88,25.49,0.01
2024,9,16,17.28,27.64,21.17,1.64
2024,9,17,14.46,30.68,21.0,0.02
2024,9,18,14.5,33.61,22.43,0.01
2024,9,19,17.73,36.64,25.8,0.61
2024,9,20,18.82,38.38,27.62,1.22
2024,9,21,18.91,34.68,26.22,3.28
2024,9,22,19.51,36.13,26.81,0.0
2024,9,23,19.13,37.54,27.6,0.01
2024,9,24,18.36,37.93,27.68,0.0
2024,9,25,19.12,38.47,28.43,0.0
2024,9,26,20.26,39.54,29.53,0.0
2024,9,27,21.12,36.36,28.32,1.37
2024,9,28,16.11,33.37,23.4,0.08
2024,9,29,16.64,36.79,25.49,0.0
2024,9,30,18.44,36.99,27.15,0.04
2024,10,1,20.68,38.14,29.1,0.17
2024,10,2,20.21,39.87,29.77,0.1
2024,10,3,19.3,31.57,24.6,1.46
2024,10,4,17.33,31.67,22.25,1.03
2024,10,5,14.85,34.57,23.27,0.09
2024,10,6,14.16,36.98,24.45,0.13
2024,10,7,16.52,37.18,25.54,0.01
2024,10,8,16.51,40.01,27.36,0.0
2024,10,9,17.55,37.18,26.02,0.05
2024,10,10,19.52,29.12,22.96,7.04
2024,10,11,19.74,35.83,26.74,3.18
2024,10,12,21.1,33.78,26.53,1.68
2024,10,13,17.45,34.59,24.84,0.1
2024,10,14,17.01,35.39,24.87,0.18
2024,10,15,19.0,35.23,26.03,0.02
2024,10,16,21.58,34.18,27.95,0.06
2024,10,17,19.62,36.22,27.59,0.0
2024,10,18,19.44,35.73,26.99,1.29
2024,10,19,18.04,29.96,23.34,7.75
2024,10,20,16.64,26.08,20.43,23.52
2024,10,21,18.29,29.96,23.29,3.49
2024,10,22,20.49,32.63,26.07,0.09
2024,10,23,21.25,30.85,25.78,6.59
2024,10,24,21.08,29.93,25.29,32.12
2024,10,25,21.19,29.03,24.49,5.0
2024,10,26,22.02,29.02,25.02,4.63
2024,10,27,17.88,30.56,23.09,11.02
2024,10,28,16.85,27.98,22.07,3.01
2024,10,29,18.24,31.0,24.09,2.49
2024,10,30,17.51,32.1,24.04,0.5
2024,10,31,16.6,31.95,24.0,0.0
2024,11,1,18.43,32.32,24.69,0.0
2024,11,2,21.09,27.3,23.76,19.5
2024,11,3,19.93,25.19,22.14,18.88
2024,11,4,20.1,27.08,22.8,12.41
2024,11,5,19.17,29.65,23.65,2.24
2024,11,6,19.8,29.01,24.0,14.65
2024,11,7,21.23,25.13,22.96,53.06
2024,11,8,20.59,26.55,23.27,21.21
2024,11,9,17.71,27.34,22.05,10.59
2024,11,10,15.48,28.41,21.42,0.02
2024,11,11,15.68,30.55,22.54,0.14
2024,11,12,17.13,32.78,25.0,1.24
2024,11,13,17.43,28.52,22.31,10.86
2024,11,14,14.55,29.43,21.58,0.26
2024,11,15,17.96,29.72,23.34,1.33
2024,11,16,19.4,27.09,22.94,9.71
2024,11,17,16.53,30.06,23.01,0.98
2024,11,18,16.94,31.43,24.49,0.01
2024,11,19,17.76,32.62,25.43,0.0
2024,11,20,18.51,32.89,25.25,1.57
2024,11,21,19.08,32.18,25.06,4.89
2024,11,22,18.63,28.52,23.05,7.23
2024,11,23,16.92,30.96,23.27,0.14
2024,11,24,15.78,29.63,22.57,0.0
2024,11,25,15.95,30.66,23.09,0.02
2024,11,26,17.51,32.32,24.91,0.06
2024,11,27,19.6,32.88,26.45,0.01
2024,11,28,21.03,33.18,26.93,7.34
2024,11,29,22.04,29.58,24.52,6.73
2024,11,30,21.34,32.21,26.21,0.12
2024,12,1,20.65,33.25,26.5,0.17
2024,12,2,22.87,30.14,26.21,5.47
2024,12,3,21.65,25.89,23.49,31.61
2024,12,4,19.47,26.48,21.98,6.97
2024,12,5,18.29,29.89,23.5,5.05
2024,12,6,20.9,31.02,25.57,1.34
2024,12,7,21.46,32.12,26.2,0.01
2024,12,8,20.57,29.09,24.38,2.55
2024,12,9,19.36,29.62,24.2,5.39
2024,12,10,21.19,27.52,23.79,14.08
2024,12,11,17.4,29.7,22.86,0.1
2024,12,12,16.18,29.52,22.56,0.03
2024,12,13,17.2,29.64,23.14,0.15
2024,12,14,19.79,25.78,22.93,2.48
2024,12,15,20.05,29.95,24.39,4.73
2024,12,16,19.7,31.24,24.46,1.13
2024,12,17,15.23,31.95,24.0,0.0
2024,12,18,16.79,32.12,24.26,0.08
2024,12,19,17.59,33.46,25.42,0.6
2024,12,20,21.65,30.38,25.83,10.23
2024,12,21,21.21,28.9,24.41,5.51
2024,12,22,21.27,28.65,24.46,10.95
2024,12,23,20.64,30.51,24.77,1.54
2024,12,24,18.61,30.72,24.6,0.45
2024,12,25,19.99,31.34,25.17,5.27
2024,12,26,21.66,27.62,23.98,36.38
2024,12,27,20.95,29.21,24.09,12.82
2024,12,28,21.35,29.57,24.82,3.78
2024,12,29,20.38,30.58,25.13,4.13
2024,12,30,18.75,30.2,24.21,3.34
2024,12,31,18.6,30.43,24.57,0.23
2025,1,1,18.99,29.8,24.72,6.03
2025,1,2,19.13,29.93,24.77,7.37
2025,1,3,19.56,30.33,24.8,3.91
2025,1,4,20.02,26.77,23.53,3.56
2025,1,5,16.44,31.37,23.53,1.17
2025,1,6,17.78,31.78,24.89,0.11
2025,1,7,20.23,29.32,24.67,1.27
2025,1,8,18.47,31.53,24.91,0.52
2025,1,9,18.87,31.17,24.66,0.41
2025,1,10,17.67,30.93,23.79,0.11
2025,1,11,16.77,32.7,24.58,0.17
2025,1,12,18.16,32.04,24.8,0.17
2025,1,13,18.07,30.89,23.51,0.05
2025,1,14,15.52,32.17,23.56,0.01
